@id,socrata:rowID{Literal},rdf:type{URIRef},rdfs:member{URIRef},ds:conf_cases{Literal},ds:conf_death{Literal},ds:consent_cases{Literal},ds:consent_deaths{Literal},ds:created_at{Literal},ds:new_case{Literal},ds:new_death{Literal},ds:pnew_case{Literal},ds:pnew_death{Literal},ds:prob_cases{Literal},ds:prob_death{Literal},ds:state{Literal},ds:submission_date{Literal},ds:tot_cases{Literal},ds:tot_death{Literal}
ds:row-dspy.izck-nh9e,row-dspy.izck-nh9e,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,,,Not agree,Not agree,2020-03-26T00:00:00,18.0,2.0,0,0,,,VT,2020-03-24T00:00:00,86,7
ds:row-dwzp_czrr-bmq8,row-dwzp_czrr-bmq8,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,103299.0,,Agree,Not agree,2021-08-16T15:23:49,53.0,0.0,-11,0,10031,,ND,2021-08-15T00:00:00,113330,1545
ds:row-dx9p_if5k.mk59,row-dx9p_if5k.mk59,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,930849.0,15799.0,Agree,Agree,2020-12-26T14:34:18,5742.0,194.0,0,38,0,1355,IL,2020-12-25T00:00:00,930849,17154
ds:row-dxr2.jk6n-h5sc,row-dxr2.jk6n-h5sc,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,,,Not agree,Not agree,2021-01-28T14:49:07,4.0,0.0,0,0,,,GU,2021-01-27T00:00:00,7572,129
ds:row-e6ex-vzwq-7gwx,row-e6ex-vzwq-7gwx,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,,,Not agree,Not agree,2021-02-04T14:53:58,4.0,0.0,0,0,,,GU,2021-02-03T00:00:00,7622,129
ds:row-e8gq.efjn-7zi5,row-e8gq.efjn-7zi5,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,,,Not agree,Not agree,2020-09-04T00:00:00,2.0,0.0,0,0,,,VT,2020-09-02T00:00:00,1488,57
ds:row-ekgr_wccz_4jfg,row-ekgr_wccz_4jfg,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,816783.0,16661.0,Agree,Agree,2020-09-25T00:00:00,3850.0,67.0,74,0,5855,0,CA,2020-09-25T00:00:00,822638,16661
ds:row-eneb-imhz_ki5j,row-eneb-imhz_ki5j,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,,3294.0,Not agree,Agree,2020-09-03T00:00:00,1104.0,7.0,0,1,,222,IN,2020-09-03T00:00:00,96854,3516
ds:row-etbc.etca_2wsy,row-etbc.etca_2wsy,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,612507.0,7280.0,Agree,Agree,2021-06-26T14:17:39,66.0,7.0,4,0,64745,819,WI,2021-06-25T00:00:00,677252,8099
ds:row-eu3e.7ram.e63z,row-eu3e.7ram.e63z,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,261080.0,2382.0,Agree,Agree,2021-09-22T14:04:47,881.0,3.0,0,0,0,0,NE,2021-09-21T00:00:00,261080,2382
ds:row-f659.38mx_vnar,row-f659.38mx_vnar,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,117969.0,1756.0,Agree,Agree,2021-09-20T13:47:59,450.0,0.0,36,0,10284,164,DE,2021-09-19T00:00:00,128253,1920
ds:row-f7nz.rgc9_i8j7,row-f7nz.rgc9_i8j7,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,98651.0,,Agree,Not agree,2021-04-22T13:56:30,167.0,0.0,59,0,7734,,ND,2021-04-21T00:00:00,106385,1484
ds:row-ffnu-a8wp.cqqh,row-ffnu-a8wp.cqqh,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,256139.0,6166.0,Agree,Agree,2021-02-22T14:53:38,0.0,0.0,0,0,16962,1357,CT,2021-02-21T00:00:00,273101,7523
ds:row-fgxc-kxg4-5zjh,row-fgxc-kxg4-5zjh,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,392334.0,8215.0,Agree,Agree,2021-02-20T00:00:00,899.0,29.0,261,9,113460,2088,AL,2021-02-18T00:00:00,505794,10303
ds:row-fgxr_ftgt_xkjs,row-fgxr_ftgt_xkjs,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,,,Agree,Agree,2020-03-28T16:22:39,49.0,1.0,,,,,ID,2020-03-29T00:00:00,310,6
ds:row-fh93.j5r6-vs7j,row-fh93.j5r6-vs7j,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,282328.0,6463.0,Agree,Agree,2021-03-28T13:52:27,0.0,0.0,0,0,22882,1402,CT,2021-03-27T00:00:00,305210,7865
ds:row-fhj3-6bvx.xerj,row-fhj3-6bvx.xerj,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,,,Not agree,Agree,2020-03-26T16:22:39,0.0,0.0,,,,,IN,2020-02-03T00:00:00,0,0
ds:row-fhkm_pei8-am2d,row-fhkm_pei8-am2d,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,,,Not agree,Not agree,2021-09-04T13:18:29,93.0,0.0,0,0,,,GU,2021-09-03T00:00:00,11199,151
ds:row-fi3k_yvh4-8ew5,row-fi3k_yvh4-8ew5,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,374651.0,,Agree,,2021-08-18T14:45:06,1002.0,33.0,0,0,0,,NV,2021-08-17T00:00:00,374651,6223
ds:row-fibk-jmc2.jkzz,row-fibk-jmc2.jkzz,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,,,N/A,N/A,2020-11-10T00:00:00,1450.0,0.0,38,0,,,WA,2020-11-08T00:00:00,120327,2439
ds:row-fidk_dvpv.8a8v,row-fidk_dvpv.8a8v,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,178837.0,7495.0,Agree,Agree,2020-08-01T14:38:12,1980.0,22.0,39,5,1281,197,IL,2020-07-31T00:00:00,180118,7692
ds:row-fmv4.5fh3-hk9u,row-fmv4.5fh3-hk9u,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,84834.0,2767.0,Agree,Agree,2020-09-11T00:00:00,566.0,16.0,140,2,6356,235,MS,2020-09-09T00:00:00,91190,3002
ds:row-fvsi.t5is_8cqj,row-fvsi.t5is_8cqj,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,,,Not agree,Not agree,2021-03-15T00:00:00,170.0,3.0,0,0,,,NE,2021-03-13T00:00:00,205615,2127
ds:row-fyz8.fb4y.zy6z,row-fyz8.fb4y.zy6z,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,,,Not agree,Not agree,2021-08-14T14:46:52,81.0,0.0,0,0,,,VT,2021-08-13T00:00:00,24361,256
ds:row-g2r4_u5jp.n62t,row-g2r4_u5jp.n62t,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,,,Agree,Agree,2020-03-26T16:22:39,100.0,0.0,,,,,WI,2020-03-22T00:00:00,381,4
ds:row-g8mu.khh4_9m62,row-g8mu.khh4_9m62,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,23761.0,608.0,Agree,Agree,2020-10-31T00:00:00,191.0,1.0,9,0,1140,81,DE,2020-10-29T00:00:00,24901,689
ds:row-gbnu.36yt.jwxf,row-gbnu.36yt.jwxf,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,734383.0,8029.0,Agree,Agree,2021-10-04T13:57:57,2184.0,10.0,182,0,84172,892,WI,2021-10-03T00:00:00,818555,8921
ds:row-gszc-4kvg_seft,row-gszc-4kvg_seft,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,82854.0,3807.0,Agree,Agree,2020-11-14T14:44:40,2746.0,11.0,108,2,5791,930,CT,2020-11-13T00:00:00,88645,4737
ds:row-h7d2-c3s2-5fy2,row-h7d2-c3s2-5fy2,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,,10120.0,N/A,Agree,2021-09-23T14:07:24,1405.0,16.0,0,0,,228,MD,2021-09-22T00:00:00,523760,10348
ds:row-h89f_e56k-xmsh,row-h89f_e56k-xmsh,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,,9569.0,N/A,Agree,2021-07-20T14:48:47,294.0,7.0,0,2,,219,MD,2021-07-19T00:00:00,464491,9788
ds:row-hdxd_rb2g.xiuc,row-hdxd_rb2g.xiuc,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,1507.0,41.0,Agree,Agree,2020-04-15T16:22:39,101.0,2.0,80,0,80,0,ID,2020-04-15T00:00:00,1587,41
ds:row-i7zk.wmib-j84v,row-i7zk.wmib-j84v,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,,,Agree,Agree,2020-03-26T16:22:39,0.0,0.0,,,,,IL,2020-02-09T00:00:00,2,0
ds:row-ibin.zbiy_ivmi,row-ibin.zbiy_ivmi,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,,,,,2021-07-07T14:48:49,10.0,2.0,0,0,,,VI,2021-07-06T00:00:00,3942,32
ds:row-idix-dmt5.z3wm,row-idix-dmt5.z3wm,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,,,Not agree,Not agree,2020-09-18T00:00:00,422.0,3.0,0,0,,,NE,2020-09-16T00:00:00,39466,439
ds:row-ihzk_xyu5.yen6,row-ihzk_xyu5.yen6,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,102781.0,1551.0,Agree,Agree,2021-07-22T15:06:50,45.0,0.0,0,0,7721,146,DE,2021-07-21T00:00:00,110502,1697
ds:row-ipnr.duja-hmi2,row-ipnr.duja-hmi2,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,106791.0,5954.0,Agree,Agree,2020-06-25T00:00:00,1400.0,5.0,188,0,10622,306,MI,2020-06-24T00:00:00,117413,6260
ds:row-iprz-hm3b_44mz,row-iprz-hm3b_44mz,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,258993.0,2375.0,Agree,Agree,2021-09-20T12:14:02,603.0,2.0,0,0,0,0,NE,2021-09-18T00:00:00,258993,2375
ds:row-j3x6-4a7d-etk3,row-j3x6-4a7d-etk3,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,,,Not agree,Not agree,2021-03-08T14:47:36,2.0,0.0,0,0,,,GU,2021-03-07T00:00:00,7751,133
ds:row-j4nb_t4u5-kgg9,row-j4nb_t4u5-kgg9,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,,,Agree,Agree,2020-03-26T16:22:39,0.0,0.0,,,,,ID,2020-03-09T00:00:00,0,0
ds:row-je9k_vdiv-5qq4,row-je9k_vdiv-5qq4,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,53293.0,860.0,Agree,Agree,2021-08-20T13:21:34,192.0,0.0,62,0,20168,61,ME,2021-08-19T00:00:00,73461,921
ds:row-jgd7.asg4-2xs5,row-jgd7.asg4-2xs5,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,,,Agree,Agree,2020-03-26T16:22:39,0.0,0.0,,,,,CT,2020-02-24T00:00:00,0,0
ds:row-jjt5.xm9j.dyd9,row-jjt5.xm9j.dyd9,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,,,Not agree,Not agree,2021-10-04T13:57:57,430.0,1.0,0,0,,,NH,2021-10-03T00:00:00,121623,1483
ds:row-jmj5.bzqy-gk6a,row-jmj5.bzqy-gk6a,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,431921.0,9214.0,Agree,Agree,2021-07-19T00:00:00,915.0,3.0,290,0,131170,2356,AL,2021-07-17T00:00:00,563091,11570
ds:row-jun9.vsi2.43v7,row-jun9.vsi2.43v7,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,641553.0,7499.0,Agree,Agree,2021-08-19T15:10:12,1685.0,17.0,380,1,69422,854,WI,2021-08-18T00:00:00,710975,8353
ds:row-jv8r_vfqe.he83,row-jv8r_vfqe.he83,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,,,Not agree,Not agree,2020-04-13T16:22:39,71.0,4.0,,,,,NH,2020-04-14T00:00:00,1091,27
ds:row-jwax.jut4_bwmq,row-jwax.jut4_bwmq,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,14443.0,,Agree,Not agree,2020-09-10T14:02:53,333.0,3.0,0,0,0,,ND,2020-09-09T00:00:00,14443,160
ds:row-jx57-9jk5-wkib,row-jx57-9jk5-wkib,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,,,Not agree,Not agree,2020-11-01T00:00:00,19.0,0.0,2,0,,,VT,2020-10-30T00:00:00,2000,57
ds:row-jxdf_3d3g_iq55,row-jxdf_3d3g_iq55,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,102751.0,2376.0,Agree,Agree,2020-08-10T00:00:00,771.0,43.0,147,11,9465,271,AL,2020-08-08T00:00:00,112216,2647
ds:row-k2ux.6qh8-j6st,row-k2ux.6qh8-j6st,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,,,Not agree,Not agree,2021-10-12T14:00:10,213.0,1.0,0,0,,,NH,2021-10-11T00:00:00,124845,1498
ds:row-k5bu-utjy.uwx8,row-k5bu-utjy.uwx8,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,197442.0,5172.0,Agree,Agree,2021-07-06T00:00:00,109.0,6.0,45,1,125444,2332,MS,2021-07-04T00:00:00,322886,7504
ds:row-k6gi.zxkk_te65,row-k6gi.zxkk_te65,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,110828.0,1274.0,Agree,Agree,2020-09-26T13:46:07,2629.0,9.0,125,0,6501,10,WI,2020-09-25T00:00:00,117329,1284
ds:row-k7mb_shwf-jc96,row-k7mb_shwf-jc96,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,,,N/A,N/A,2021-08-24T14:24:26,2789.0,9.0,499,0,,,WA,2021-08-23T00:00:00,536814,6383
ds:row-k8gt-jc87.45ap,row-k8gt-jc87.45ap,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,,,Agree,Agree,2020-03-26T16:22:39,0.0,0.0,,,,,CT,2020-03-04T00:00:00,0,0
ds:row-ka59.uiss-jfqb,row-ka59.uiss-jfqb,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,,8317.0,N/A,Agree,2021-03-12T00:00:00,924.0,19.0,0,0,,202,MD,2021-03-10T00:00:00,390490,8519
ds:row-khu3_qnbp.s9ia,row-khu3_qnbp.s9ia,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,101852.0,1536.0,Agree,Agree,2021-06-17T14:38:09,-3.0,0.0,-9,0,7566,143,DE,2021-06-16T00:00:00,109418,1679
ds:row-kt64_ydck_hbkp,row-kt64_ydck_hbkp,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,,,Not agree,Not agree,2021-08-09T14:44:15,20.0,0.0,2,0,,,GU,2021-08-08T00:00:00,8725,143
ds:row-m3kw-m5c7.jsc2,row-m3kw-m5c7.jsc2,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,,8500.0,N/A,Agree,2021-03-24T00:00:00,722.0,15.0,0,0,,205,MD,2021-03-22T00:00:00,401427,8705
ds:row-m4kr-w5d9.rgei,row-m4kr-w5d9.rgei,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,,,N/A,N/A,2021-02-03T00:00:00,859.0,33.0,71,0,,,WA,2021-02-01T00:00:00,313551,4318
ds:row-m6rk-dnqv-hbzc,row-m6rk-dnqv-hbzc,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,,9216.0,N/A,Agree,2021-05-12T00:00:00,399.0,7.0,0,0,,212,MD,2021-05-10T00:00:00,453800,9428
ds:row-m747-rn6f-zuq2,row-m747-rn6f-zuq2,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,102470.0,,Agree,Not agree,2021-08-06T14:53:58,119.0,1.0,39,0,9699,,ND,2021-08-05T00:00:00,112169,1542
ds:row-m8vt_5xwt-52ik,row-m8vt_5xwt-52ik,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,,,,,2021-05-14T14:07:22,5.0,0.0,0,0,,,VI,2021-05-13T00:00:00,3261,27
ds:row-m92q-rdxz-pfcx,row-m92q-rdxz-pfcx,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,304112.0,,Agree,,2021-04-02T13:56:15,350.0,7.0,0,0,0,,NV,2021-04-01T00:00:00,304112,5256
ds:row-m9km_hjr7-qx5m,row-m9km_hjr7-qx5m,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,,,Not agree,Not agree,2020-08-28T00:00:00,375.0,0.0,0,0,,,NE,2020-08-26T00:00:00,32788,383
ds:row-mdwk_umpp_4fwy,row-mdwk_umpp_4fwy,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,,9772.0,N/A,Agree,2021-08-30T14:26:22,530.0,6.0,0,0,,223,MD,2021-08-29T00:00:00,494982,9995
ds:row-miw3.ntk2-dcmq,row-miw3.ntk2-dcmq,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,7972.0,301.0,Agree,Agree,2020-05-24T00:00:00,111.0,2.0,7,0,847,23,DE,2020-05-22T00:00:00,8819,324
ds:row-mtvk.7uii-x4xj,row-mtvk.7uii-x4xj,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,31955.0,2294.0,Agree,Agree,2020-05-12T17:26:08,211.0,41.0,-30,-10,1810,714,CT,2020-05-11T00:00:00,33765,3008
ds:row-mv46_ceaf.8ycv,row-mv46_ceaf.8ycv,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,,,Agree,Agree,2020-03-31T16:22:39,144.0,0.0,,,,,ID,2020-04-01T00:00:00,669,9
ds:row-mxcy_ketc-vs7e,row-mxcy_ketc-vs7e,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,130798.0,1372.0,Agree,Agree,2020-10-04T13:35:23,3054.0,20.0,162,1,7204,11,WI,2020-10-03T00:00:00,138002,1383
ds:row-n5uu_atx7.ve25,row-n5uu_atx7.ve25,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,,,,,2021-03-22T13:57:09,6.0,0.0,0,0,,,VI,2021-03-21T00:00:00,2858,25
ds:row-nfyj_q5ye.praj,row-nfyj_q5ye.praj,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,964391.0,12450.0,Agree,Agree,2021-08-17T00:00:00,7939.0,41.0,1390,11,175841,1695,NC,2021-08-17T00:00:00,1140232,14145
ds:row-nj89-w5jb_c5jz,row-nj89-w5jb_c5jz,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,2203.0,73.0,Agree,Agree,2020-05-18T16:01:54,0.0,0.0,0,-20,216,0,ID,2020-05-17T00:00:00,2419,73
ds:row-nxjz.tsbn.m5bc,row-nxjz.tsbn.m5bc,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,67220.0,,Agree,,2020-08-28T13:43:49,553.0,21.0,-1,0,271,,NV,2020-08-27T00:00:00,67491,1300
ds:row-nysj.n8v2_bme8,row-nysj.n8v2_bme8,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,607593.0,11727.0,Agree,Agree,2021-10-18T13:49:53,338.0,0.0,87,0,206770,3452,AL,2021-10-17T00:00:00,814363,15179
ds:row-p3ji_uyxf_4g86,row-p3ji_uyxf_4g86,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,,,Not agree,Not agree,2021-07-10T14:17:36,1639.0,4.0,472,0,,,MO,2021-07-09T00:00:00,631603,9387
ds:row-p4cu.3n78.4pwn,row-p4cu.3n78.4pwn,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,35032.0,1463.0,Agree,Agree,2020-07-06T00:00:00,436.0,21.0,23,2,529,33,MS,2020-07-04T00:00:00,35561,1496
ds:row-p8fk.7pea-dad9,row-p8fk.7pea-dad9,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,,10628.0,Not agree,Agree,2021-01-14T00:00:00,4387.0,78.0,0,3,,370,IN,2021-01-14T00:00:00,578875,10998
ds:row-pfiw_eu9k.r7fw,row-pfiw_eu9k.r7fw,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,96726.0,,Agree,Not agree,2021-04-01T14:13:30,208.0,0.0,49,0,6573,,ND,2021-03-31T00:00:00,103299,1466
ds:row-pjet.wp7b-7tu8,row-pjet.wp7b-7tu8,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,,,Not agree,Not agree,2021-01-06T00:00:00,1061.0,10.0,0,0,,,NE,2021-01-04T00:00:00,170287,1682
ds:row-pkyd-khqz_hpcg,row-pkyd-khqz_hpcg,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,275735.0,8457.0,Agree,Agree,2020-09-22T13:51:57,1477.0,7.0,0,0,2198,236,IL,2020-09-21T00:00:00,277933,8693
ds:row-pstm-4nth_45ut,row-pstm-4nth_45ut,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,17635.0,537.0,Agree,Agree,2020-09-11T00:00:00,103.0,0.0,0,0,972,72,DE,2020-09-09T00:00:00,18607,609
ds:row-pwu7-cbv8-vf2a,row-pwu7-cbv8-vf2a,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,588705.0,8160.0,Agree,Agree,2021-01-11T00:00:00,3934.0,91.0,794,18,71884,796,NC,2021-01-11T00:00:00,660589,8956
ds:row-pzbe-juia_paes,row-pzbe-juia_paes,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,,,Agree,Agree,2020-03-26T16:22:39,0.0,0.0,,,,,MI,2020-01-27T00:00:00,0,0
ds:row-q2d9.tte5-zjkq,row-q2d9.tte5-zjkq,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,,,Not agree,Not agree,2021-05-23T13:37:59,293.0,0.0,83,0,,,MO,2021-05-22T00:00:00,596262,9006
ds:row-q6s2.9ccf.7au4,row-q6s2.9ccf.7au4,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,,2723.0,N/A,Agree,2020-06-07T00:00:00,712.0,34.0,0,3,,124,MD,2020-06-05T00:00:00,57482,2847
ds:row-q778-tnxx_ezne,row-q778-tnxx_ezne,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,,,Not agree,Not agree,2021-03-17T14:24:24,3.0,0.0,0,0,,,GU,2021-03-16T00:00:00,7776,134
ds:row-q95b-x9bp_45zc,row-q95b-x9bp_45zc,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,,,,,2020-06-01T14:17:42,0.0,0.0,0,0,,,VI,2020-05-31T00:00:00,69,6
ds:row-qauy_duhg.jr48,row-qauy_duhg.jr48,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,136.0,,Agree,Agree,2020-03-26T00:00:00,31.0,0.0,0,,0,,DE,2020-03-24T00:00:00,136,0
ds:row-qitr_7ff6.nhxh,row-qitr_7ff6.nhxh,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,,,Agree,Agree,2020-03-26T16:22:39,0.0,0.0,,,,,MI,2020-02-03T00:00:00,0,0
ds:row-qp2d.5rz8_99vi,row-qp2d.5rz8_99vi,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,,,N/A,N/A,2020-12-04T00:00:00,3065.0,45.0,218,0,,,WA,2020-12-02T00:00:00,175116,2850
ds:row-qp2f-hy94.cx4k,row-qp2f-hy94.cx4k,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,283885.0,8563.0,Agree,Agree,2020-09-26T13:46:07,2805.0,33.0,291,8,2489,244,IL,2020-09-25T00:00:00,286374,8807
ds:row-qp72-eizu-y999,row-qp72-eizu-y999,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,666.0,20.0,Agree,Agree,2020-06-19T15:01:11,36.0,0.0,0,0,0,0,MT,2020-06-18T00:00:00,666,20
ds:row-qrv9_hysq-x8w4,row-qrv9_hysq-x8w4,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,263448.0,6280.0,Agree,Agree,2021-03-02T14:54:47,2680.0,29.0,284,3,19178,1371,CT,2021-03-01T00:00:00,282626,7651
ds:row-qyxj_xkt3-bzb2,row-qyxj_xkt3-bzb2,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,,,Agree,Not agree,2020-03-26T16:22:39,0,0,,,,,CA,2020-01-22T00:00:00,0,0
ds:row-qzh9.5dst-9yz5,row-qzh9.5dst-9yz5,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,80715.0,1539.0,Agree,Agree,2020-07-06T00:00:00,763.0,19.0,4,0,167,0,NC,2020-07-06T00:00:00,80882,1539
ds:row-qzkr.2brp_iyk9,row-qzkr.2brp_iyk9,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,,13588.0,Not agree,Agree,2021-07-26T00:00:00,635.0,5.0,0,0,,442,IN,2021-07-26T00:00:00,766351,14030
ds:row-r4rq-utfy_kvqw,row-r4rq-utfy_kvqw,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,,,N/A,N/A,2020-03-04T00:00:00,0.0,5.0,0,,,,WA,2020-03-02T00:00:00,1,6
ds:row-rhds_43ur-a78f,row-rhds_43ur-a78f,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,,,Not agree,Not agree,2021-06-15T00:00:00,6.0,0.0,0,0,,,VT,2021-06-13T00:00:00,22756,249
ds:row-rjkk-75q2_pcku,row-rjkk-75q2_pcku,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,,,Not agree,Not agree,2020-08-06T00:00:00,198.0,0.0,0,0,,,NE,2020-08-04T00:00:00,27154,332
ds:row-rk3w-k2ak.m9qz,row-rk3w-k2ak.m9qz,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,144526.0,1706.0,Agree,Agree,2021-03-30T14:06:13,335.0,3.0,93,2,35237,251,ID,2021-03-29T00:00:00,179763,1957
ds:row-rkj8-cgxy.3hp4,row-rkj8-cgxy.3hp4,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,71870.0,805.0,Agree,Agree,2020-12-12T14:59:37,978.0,24.0,0,0,0,0,MT,2020-12-11T00:00:00,71870,805
ds:row-rmte-7c3r.gs3q,row-rmte-7c3r.gs3q,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,777869.0,11136.0,Agree,Agree,2021-03-22T00:00:00,976.0,9.0,263,1,121815,1460,NC,2021-03-22T00:00:00,899684,12596
ds:row-rwvs-3vs2-gn8x,row-rwvs-3vs2-gn8x,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,611168.0,7178.0,Agree,Agree,2021-06-09T14:26:44,202.0,16.0,34,-1,64482,803,WI,2021-06-08T00:00:00,675650,7981
ds:row-s63q_ze2w-6y9h,row-s63q_ze2w-6y9h,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,26091.0,245.0,Agree,Agree,2020-08-18T14:26:55,282.0,4.0,32,0,1851,28,ID,2020-08-17T00:00:00,27942,273
ds:row-sd8n_uwzq_rdww,row-sd8n_uwzq_rdww,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,392879.0,8247.0,Agree,Agree,2021-02-21T00:00:00,794.0,35.0,249,3,113709,2091,AL,2021-02-19T00:00:00,506588,10338
ds:row-sj6y_cgaa.d8us,row-sj6y_cgaa.d8us,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,,,Not agree,Not agree,2020-10-11T13:47:22,0.0,0.0,0,0,,,GU,2020-10-10T00:00:00,2989,58
ds:row-st8g.swip-ryuw,row-st8g.swip-ryuw,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,1388939.0,23133.0,Agree,Agree,2021-06-19T00:00:00,251.0,0.0,0,0,0,2433,IL,2021-06-19T00:00:00,1388939,25566
ds:row-szeg_x2ru-rvgp,row-szeg_x2ru-rvgp,dsbase:_9mfq-cb36,dsbase:_9mfq-cb36,,,Not agree,Not agree,2020-03-31T16:22:39,6.0,1.0,,,,,GU,2020-04-01T00:00:00,77,3
